Rows,Id,Unknown1,ModTypeKey,Level,Stat1 (Stats.dat Row),Stat2 (Stats.dat Row),Stat3 (Stats.dat Row),Stat4 (Stats.dat Row),Domain,Name,GenerationType,CorrectGroup,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,SpawnWeightTagsKeys,SpawnWeightValues,BuffDefinitionsKey,BuffValue,TagsKeys,GrantedEffectsPerLevelKey,Data3,Data4,MonsterMetadata,Unknown2,Unknown3,Unknown4,Stat5Min,Stat5Max,StatsKey5,Keys0,AchievementItemsKey,GenerationWeight_TagsKeys,GenerationWeight_Values,Data5,IsEssenceOnlyModifier,UnknownMapMin,UnknownMapMax,Unknown5,Unknown6
9231,ShaperDaemon1,41167,3314,1,-1,-1,-1,-1,3,Shaped,3,Daemon,0,0,0,0,0,0,0,0,[],[],365,0,[],-1,[],[],Metadata/Monsters/Daemon/ShaperInfluenceDaemonBallLightning,[],[],611,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9232,ShaperDaemon2,36150,3314,1,-1,-1,-1,-1,3,Shaped,3,Daemon,0,0,0,0,0,0,0,0,[],[],365,0,[],-1,[],[],Metadata/Monsters/Daemon/ShaperInfluenceDaemonFlameblast,[],[],611,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9233,ShaperDaemon3_,4135,3314,1,-1,-1,-1,-1,3,Shaped,3,Daemon,0,0,0,0,0,0,0,0,[],[],365,0,[],-1,[],[],Metadata/Monsters/Daemon/ShaperInfluenceDaemonFrostboltVortex_,[],[],611,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9234,ShaperDaemon4,50905,3314,1,-1,-1,-1,-1,3,Shaped,3,Daemon,0,0,0,0,0,0,0,0,[],[],365,0,[],-1,[],[],Metadata/Monsters/Daemon/ShaperInfluenceDaemonFrostbombs,[],[],611,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9235,MapDisplayBossDropsDivinationCardsUnique__1,61412,3316,1,5030,-1,-1,-1,5,,3,MapDisplayBossDropsDivinationCards,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9236,HallowedGroundExperienceQuantity,30092,3317,1,2349,1051,1253,-1,5,,3,MapHallowedGround,2000,2000,100,100,100,100,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9237,IncreasedMinionAttackSpeedUnique__1_,64247,3318,1,2114,-1,-1,-1,1,,3,MinionAttackSpeed,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9238,MapFlaskChargeRecoveryUnique__1_,6449,3319,1,5054,-1,-1,-1,1,,3,MapFlaskChargeRecovery,50,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9239,MapBossLessIgnitePoisonBleedDuration,12368,3320,1,5063,5064,5065,-1,3,,3,MapBossLessIgnitePoisonBleedDuration,-50,-50,-50,-50,-50,-50,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9240,IncreasedDamageVersusTikiTotems,25447,3321,1,5061,-1,-1,-1,3,,3,IncreasedDamageVersusTikiTotems,300,300,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9241,IsSpiderUnique__1,16355,3322,1,4987,-1,-1,-1,1,,3,IsSpider,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9242,DamageAgainstSpidersWhileSpiderUnique___1,32947,3323,1,5081,-1,-1,-1,1,,3,IsSpider,-50,-50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9243,DamageTakenFromSpidersWhileSpiderUnique__1,45557,3324,1,5082,-1,-1,-1,1,,3,IsSpider,-20,-20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9244,MovementSpeedWhileSpiderUnique__1,46938,3325,1,4986,-1,-1,-1,1,,3,IsSpider,30,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9245,PhasingWhileSpiderUnique__1,56043,3326,1,5053,-1,-1,-1,1,,3,IsSpider,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9246,MapDropsAllMaps_,32294,3327,1,5089,-1,-1,-1,5,,3,MapDropsAllMaps,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9247,MapBreachLeague,17947,3328,1,5096,-1,-1,-1,5,,3,MapBreachLeague,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9248,MapBreachLeagueCrafted,10994,3329,0,5096,5503,2495,-1,5,,3,MapBreachLeagueCrafted,1,1,2,2,21,21,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9249,WbChaos2SkeletonThrowTrapsInCircle,56670,3332,1,2315,-1,-1,-1,3,,3,ThrowTrapsInCircle,40,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9250,TempestDaemonSpellMaximumActionDistance,16710,3333,1,667,-1,-1,-1,3,,3,SpellMaximumActionDistance,-80,-80,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9251,PusElementalActionDistance,37433,3333,1,667,-1,-1,-1,3,,3,SpellMaximumActionDistance,-50,-50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9252,ReliquaryMonsterActionDistance_,23405,3333,1,667,-1,-1,-1,3,,3,SpellMaximumActionDistance,-50,-50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9253,MonsterConvertsOnDeath_,44297,3334,1,5128,-1,-1,-1,3,,3,MonsterConvertsOnDeath,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9254,StrongboxEnrageEnchantment,43184,3335,1,5175,5138,-1,-1,4,,3,StrongboxDisplayAsEnchantment,1,1,500,500,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9255,ChestBarrelItemRarity,46843,3336,1,154,-1,-1,-1,4,,3,ChestBarrelRarity,1500,1500,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9256,ChestBarrelItemQuality,30302,1203,1,2185,-1,-1,-1,4,,3,ChestItemQuality,5,20,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9257,ChestBarrelExplodeVolatile,53845,1211,1,-1,-1,-1,-1,4,,3,ChestBarrelExplode,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelExplodeVolatile,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9258,ChestBarrelSummonWorm,50292,3337,1,-1,-1,-1,-1,4,,3,ChestBarrelSummonMonster,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelSummonWorm,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9259,ChestBarrelSummonParasite,47740,3338,1,-1,-1,-1,-1,4,,3,ChestBarrelSummonMonster,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelSummonParasite,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9260,ChestBarrelFireBeacon,34115,3339,1,-1,-1,-1,-1,4,,3,ChestBarrelBeacon,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelFireBeacon,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9261,ChestBarrelColdBeacon,9110,3339,1,-1,-1,-1,-1,4,,3,ChestBarrelBeacon,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelColdBeacon,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9262,ChestBarrelLightningBeacon__,19968,3339,1,-1,-1,-1,-1,4,,3,ChestBarrelBeacon,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelLightningBeacon,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9263,ChestBarrelPhysicalBeacon,1372,3339,1,-1,-1,-1,-1,4,,3,ChestBarrelBeacon,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelPhysicalBeacon,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9264,ChestBarrelCausticCloud___,11369,3340,1,-1,-1,-1,-1,4,,3,ChestBarrelCausticCloud,0,0,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],Metadata/Monsters/Daemon/ChestDaemonBarrelCausticCloud,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9265,ChestBreachRarity,48128,1175,1,154,-1,-1,-1,4,,3,ChestItemRarity,1750,1750,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9266,ChestAbyssRarity_,36916,1175,1,154,-1,-1,-1,4,,3,ChestItemRarity,1800,1800,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9267,ChestAbyssChasmEndRarity,30023,1175,1,154,-1,-1,-1,4,,3,ChestItemRarity,2000,2000,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9268,ChestAbyssChasmEndRarity2,419,1175,1,154,-1,-1,-1,4,,3,ChestItemRarity,2100,2100,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9269,ChestAbyssChasmEndRarity3,59732,1175,1,154,-1,-1,-1,4,,3,ChestItemRarity,2200,2200,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9270,ChestAbyssChasmEndRarity4,34477,1175,1,154,-1,-1,-1,4,,3,ChestItemRarity,2400,2400,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9271,MonsterBreachQuantity,43183,116,1,11,-1,-1,-1,3,,3,MonsterDroppedItemQuantity,300,300,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9272,MonsterBreachRarity,8557,115,1,10,-1,-1,-1,3,,3,MonsterDroppedItemRarity,300,300,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9273,MonsterBreachQuantityCommander,17898,116,1,11,-1,-1,-1,3,,3,MonsterDroppedItemQuantity,700,700,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9274,MonsterBreachRarityCommander,15549,115,1,10,-1,-1,-1,3,,3,MonsterDroppedItemRarity,1000,1000,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9275,GolemPerPrimordialJewel,35878,3341,1,5169,-1,-1,-1,1,,3,MaximumGolems,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9276,PrimordialJewelCountUnique__1,9211,3342,1,5168,-1,-1,-1,1,,3,PrimordialJewelCount,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9277,PrimordialJewelCountUnique__2,25056,3342,1,5168,-1,-1,-1,1,,3,PrimordialJewelCount,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9278,PrimordialJewelCountUnique__3,7791,3342,1,5168,-1,-1,-1,1,,3,PrimordialJewelCount,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9279,GolemLifeUnique__1,24248,3343,1,5158,-1,-1,-1,1,,3,GolemLifeUnique,18,22,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9280,GolemLifeRegenerationUnique__1,52754,3344,1,5159,-1,-1,-1,1,,3,GolemLifeRegenerationUnique,120,120,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9281,IncreasedDamageIfGolemSummonedRecently__1,62080,3345,1,5161,-1,-1,-1,1,,3,IncreasedDamageIfGolemSummonedRecently,25,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9282,IncreasedGolemDamageIfGolemSummonedRecently__1_,3158,3346,1,5162,-1,-1,-1,1,,3,IncreasedGolemDamageIfGolemSummonedRecently,35,45,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9283,GolemSkillsCooldownRecoveryUnique__1,9642,3347,1,5163,-1,-1,-1,1,,3,GolemSkillsCooldownRecoveryUnique,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9284,GolemsSkillsCooldownRecoveryUnique__1_,29822,3348,1,5164,-1,-1,-1,1,,3,GolemsSkillsCooldownRecoveryUnique,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9285,GolemBuffEffectUnique__1,5635,3349,1,5165,-1,-1,-1,1,,3,GolemBuffEffectUnique,30,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9286,GolemAttackAndCastSpeedUnique__1,28581,3350,1,5166,-1,-1,-1,1,,3,GolemAttackAndCastSpeedUnique,16,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9287,GolemArmourRatingUnique__1,53834,3351,1,5167,-1,-1,-1,1,,3,GolemArmourRatingUnique,800,1000,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9288,MonsterVoriciNonTargetBonus,47643,3352,1,124,452,3225,-1,1,,3,MonsterVoriciNonTargetBonus,100,100,120,120,-50,-50,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9289,MonsterVoriciNonTargetExileBonus,37184,3352,1,124,452,3225,-1,1,,3,MonsterVoriciNonTargetBonus,50,50,60,60,-50,-50,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9290,MonsterVoriciLowLifeExileBonus,26559,3352,1,124,452,3225,-1,1,,3,MonsterVoriciNonTargetBonus,65,65,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9291,MonsterDisableLifePartyScaling,389,3353,1,5052,-1,-1,-1,3,,3,MonsterDisableLifePartyScaling,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9292,ArmourPerTotemUnique__1,3245,3354,1,5201,-1,-1,-1,1,,3,ArmourPerTotem,300,300,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9293,SpellDamageIfYouHaveCritRecentlyUnique__1,5928,3356,1,5205,-1,-1,-1,1,,3,SpellDamageIfYouHaveCritRecently,120,120,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9294,SpellDamageIfYouHaveCritRecentlyUnique__2,8257,3356,1,5205,-1,-1,-1,1,,3,SpellDamageIfYouHaveCritRecently,120,120,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9295,CriticalStrikesDealNoDamageUnique__1,19833,3357,1,5204,-1,-1,-1,1,,3,CriticalStrikesDealNoDamage,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9296,IncreasedManaRegenerationWhileStationaryUnique__1,56667,3358,1,5218,-1,-1,-1,1,,3,IncreasedManaRegenerationWhileStationary,60,60,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9297,AddedArmourWhileStationaryUnique__1,14480,3359,1,5217,-1,-1,-1,1,,3,AddedArmourWhileStationary,800,800,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9298,SpreadChilledGroundWhenHitByAttackUnique__1,14985,3360,1,5220,-1,-1,-1,1,,3,SpreadChilledGroundWhenHit,15,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9299,LocalFlaskUnholyMightUnique__1,91,3361,1,5222,-1,-1,-1,1,,3,LocalFlaskUnholyMight,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9300,NonCriticalStrikesDealNoDamageUnique__1,2979,3362,1,5219,-1,-1,-1,1,,3,NonCriticalStrikesDealNoDamage,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9301,CritMultiIfDealtNonCritRecentlyUnique__1,44138,3363,1,5206,-1,-1,-1,1,,3,CritMultiIfDealtNonCritRecently,25,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9302,CritMultiIfDealtNonCritRecentlyUnique__2,50885,3363,1,5206,-1,-1,-1,1,,3,CritMultiIfDealtNonCritRecently,60,60,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9303,EnemiesDestroyedOnKillUnique__1,44886,3364,1,5261,-1,-1,-1,1,,3,EnemiesDestroyedOnKill,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9304,RecoverPercentMaxLifeOnKillUnique__1,15121,3365,1,3341,-1,-1,-1,1,,3,RecoverPercentMaxLifeOnKill,5,5,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9305,MapDisableProphecies,21747,3366,1,5273,-1,-1,-1,5,,3,MapDisableProphecies,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9306,CriticalMultiplierPerBlockChanceUnique__1,41591,3367,1,5221,-1,-1,-1,1,,3,CriticalMultiplierPerBlockChance,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9307,AttackDamagePerLowestArmourOrEvasionUnique__1,58566,3368,98,5294,-1,-1,-1,1,,3,AttackDamagePerLowestArmourOrEvasion,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9308,FortifyOnMeleeStunUnique__1,5528,3369,1,5295,-1,-1,-1,1,,3,FortifyOnMeleeStun,14,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9309,OnslaughtWhileFortifiedUnique__1,62723,3370,1,5296,-1,-1,-1,1,,3,OnslaughtWhileFortified,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9310,ItemStatsDoubledInBreachImplicit,1652,3371,1,5330,-1,-1,-1,1,,3,StatsDoubledInBreach,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9311,SummonSpidersOnKillUnique__1,42314,3372,1,5345,-1,-1,-1,1,,3,GrantsMinion,20,20,0,0,0,0,0,0,[],[],-1,0,[],25898,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9312,CannotCastSpellsUnique__1,62797,3373,1,1217,-1,-1,-1,1,,3,CannotCastSpells,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9313,CannotDealSpellDamageUnique__1,6294,3374,1,5289,-1,-1,-1,1,,3,CannotDealSpellDamage,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9314,MinionDamageWhileASpiderUnique__1,19891,3376,1,463,-1,-1,-1,1,,3,WhileASpider,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9315,GoatHoofFootprintsUnique__1,27330,3377,1,5352,-1,-1,-1,1,,3,ItemFootprints,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9316,FireDamagePerStrengthUnique__1,43405,3378,1,5356,-1,-1,-1,1,,3,FireDamagePerStrength,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9317,GolemLargerAggroRadiusUnique__1,21480,3379,1,5361,-1,-1,-1,1,,3,GolemLargerAggroRadius,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9318,MaximumLifeConvertedToEnergyShieldUnique__1,22554,3380,75,5362,-1,-1,-1,1,,3,MaximumLifeConvertedToEnergyShield,20,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9319,BreachFireUnique__1,57333,3381,1,463,-1,-1,-1,1,,3,BreachFireUnique,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9320,BreachColdUnique__1,23807,3382,1,463,-1,-1,-1,1,,3,BreachColdUnique,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9321,BreachLightningUnique__1_,59269,3383,1,463,-1,-1,-1,1,,3,BreachLightningUnique,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9322,BreachPhysicalUnique__1,49198,3384,1,463,-1,-1,-1,1,,3,BreachPhysicalUnique,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9323,BreachChaosUnique__1,28136,3385,1,463,-1,-1,-1,1,,3,BreachChaosUnique,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9324,BreachFireUniqueUnleashed__1,17460,3386,1,463,-1,-1,-1,1,,3,BreachFireUniqueUnleashed,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9325,BreachColdUniqueUnleashed__1,19706,3387,1,463,-1,-1,-1,1,,3,BreachColdUniqueUnleashed,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9326,BreachLightningUniqueUnleashed__1,58368,3388,1,463,-1,-1,-1,1,,3,BreachLightningUniqueUnleashed,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9327,BreachPhysicalUniqueUnleashed__1,17550,3389,1,463,-1,-1,-1,1,,3,BreachPhysicalUniqueUnleashed,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9328,BreachChaosUniqueUnleashed__1_,38998,3390,1,463,-1,-1,-1,1,,3,BreachChaosUniqueUnleashed,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9329,CannotBeUsedAsMinion,48650,3393,1,5364,-1,-1,-1,1,,3,CannotBeUsedAsMinion,1,1,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9330,BreachDomainTiming,18833,3394,1,5366,5365,-1,-1,5,,3,BreachDomainTiming,30000,30000,180000,180000,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9331,BreachDomainTiming2,28869,3394,1,5366,5365,-1,-1,5,,3,BreachDomainTiming,25000,25000,150000,150000,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
9332,BreachDomainTiming3,33388,3394,1,5366,5365,-1,-1,5,,3,BreachDomainTiming,20000,20000,120000,120000,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
